word_id,word,tag
26389,mga,FIL
26390,huling,FIL
26391,araw,FIL
26392,",",OTH
26393,at,FIL
26394,ang,FIL
26395,naunang,FIL
26396,dalawang,FIL
26397,yugto,FIL
26398,sa,FIL
26399,Israel,OTH
26400,at,FIL
26401,Judea,OTH
26402,",",OTH
26403,ay,FIL
26404,plano,FIL
26405,ng,FIL
26406,pamamahala,FIL
26407,ng,FIL
26408,Diyos,OTH
26409,sa,FIL
26410,buong,FIL
26411,sansinukob,FIL
26412,.,OTH
26413,another,FIL
26414,ang,FIL
26415,liit,FIL
26416,ko,FIL
26417,nakakaiyaq,FIL
26418,Gusto,FIL
26419,ko,FIL
26420,ng,FIL
26421,ensaymada,FIL
26422,na,FIL
26423,puno,FIL
26424,ng,FIL
26425,cheese,FIL
26426,or,ENG
26427,bka,FIL
26428,gusto,FIL
26429,ko,FIL
26430,lng,FIL
26431,tlga,FIL
26432,kumain,FIL
26433,ng,FIL
26434,cheese,FIL
26435,bakit,FIL
26436,di,FIL
26437,paalisin,FIL
26438,lahat,FIL
26439,ng,FIL
26440,chinese,FIL
26441,sa,FIL
26442,teritoryo,FIL
26443,ng,FIL
26444,Pilipinas,OTH
26445,",",OTH
26446,bakit,FIL
26447,hindi,FIL
26448,ba,FIL
26449,mabubuhay,FIL
26450,ang,FIL
26451,mga,FIL
26452,Pilipino,FIL
26453,kung,FIL
26454,hindi,FIL
26455,makikipagkaibigan,FIL
26456,sa,FIL
26457,mga,FIL
26458,swapang,FIL
26459,na,FIL
26460,intsik,FIL
26461,?,OTH
26462,At,FIL
26463,nabanggit,FIL
26464,din,FIL
26465,niya,FIL
26466,ang,FIL
26467,balak,FIL
26468,napagpapatapyas,FIL
26469,ng,FIL
26470,dibdib,FIL
26471,ni,FIL
26472,Ice,OTH
26473,na,FIL
26474,mas,FIL
26475,pinaigting,FIL
26476,pa,FIL
26477,raw,FIL
26478,ng,FIL
26479,ginawa,FIL
26480,ni,FIL
26481,Jake,OTH
26482,Zyrus,OTH
26483,.,OTH
26484,Ung,FIL
26485,name,FIL
26486,ng,FIL
26487,Unbox,OTH
26488,Diaries,OTH
26489,Hindi,FIL
26490,lang,FIL
26491,mga,FIL
26492,gadgets,FIL
26493,ang,FIL
26494,inaunbox,FIL
26495,Pati,OTH
26496,na,FIL
26497,din,FIL
26498,food,FIL
26499,?,OTH
26500,Hindi,FIL
26501,lang,FIL
26502,sa,FIL
26503,acting,ENG
26504,career,FIL
26505,naungusan,FIL
26506,ni,FIL
26507,Vin,OTH
26508,ang,FIL
26509,kapatid,FIL
26510,na,FIL
26511,si,FIL
26512,Aljur,OTH
26513,",",OTH
26514,kundi,FIL
26515,maging,FIL
26516,sa,FIL
26517,pagnenegosyo,FIL
26518,.,OTH
26519,Nakapalibot,FIL
26520,sa,FIL
26521,cake,FIL
26522,ang,FIL
26523,ibat,FIL
26524,ibang,FIL
26525,sign,FIL
26526,ng,FIL
26527,pag-iingat,FIL
26528,para,FIL
26529,kontra,FIL
26530,virus,FIL
26531,.,OTH
26532,saklap,FIL
26533,ng,FIL
26534,pag,FIL
26535,tama,FIL
26536,ng,FIL
26537,tagiliran,FIL
26538,ko,FIL
26539,Aking,FIL
26540,kaibigan,FIL
26541,",",OTH
26542,pagsusumbat,FIL
26543,mo'y,FIL
26544,iyong,FIL
26545,bawasan,FIL
26546,",",OTH
26547,aking,FIL
26548,damdami'y,FIL
26549,iyong,FIL
26550,sinasaktan,FIL
26551,Ngayun,FIL
26552,lang,FIL
26553,ako,FIL
26554,kinabahan,FIL
26555,sa,FIL
26556,last,ENG
26557,day,ENG
26558,At,FIL
26559,kagaya,FIL
26560,ng,FIL
26561,ibang,FIL
26562,mga,FIL
26563,YouTuber,OTH
26564,hindi,FIL
26565,rin,FIL
26566,naman,FIL
26567,naging,FIL
26568,madali,FIL
26569,sa,FIL
26570,una,FIL
26571,para,FIL
26572,sa,FIL
26573,kanya,FIL
26574,ito,FIL
26575,dahil,FIL
26576,marami,FIL
26577,rin,FIL
26578,siyang,FIL
26579,pinag-daanang,FIL
26580,pagsubok,FIL
26581,at,FIL
26582,mga,FIL
26583,issues,FIL
26584,sa,FIL
26585,kanyang,FIL
26586,piniling,FIL
26587,karera,FIL
26588,",",OTH
26589,pero,FIL
26590,wala,FIL
26591,talaga,FIL
26592,sa,FIL
26593,bukabularyo,FIL
26594,ni,FIL
26595,Ben,OTH
26596,ang,FIL
26597,pagsuko,FIL
26598,.,OTH
26599,nagbago,FIL
26600,pa,FIL
26601,ako,FIL
26602,ng,FIL
26603,ugali,FIL
26604,para,FIL
26605,makasabay,FIL
26606,sa,FIL
26607,kanila,FIL
26608,mwahahaha,FIL
26609,pero,FIL
26610,ang,FIL
26611,awkward,FIL
26612,talaga,FIL
26613,lol,OTH
26614,mga,FIL
26615,pulis,FIL
26616,kayo,FIL
26617,napaka,FIL
26618,unprofessional,FIL
26619,bakit,FIL
26620,kayo,FIL
26621,nagbibigay,FIL
26622,ng,FIL
26623,speculation,FIL
26624,lalo,FIL
26625,na,FIL
26626,in,ENG
26627,record,FIL
26628,wala,FIL
26629,pa,FIL
26630,kayong,FIL
26631,hard,FIL
26632,evidence,FIL
26633,!,OTH
26634,ang,FIL
26635,mga,FIL
26636,kalaban,FIL
26637,ninyo,FIL
26638,sa,FIL
26639,politika,FIL
26640,",",OTH
26641,BBB,OTH
26642,Sarra,OTH
26643,",",OTH
26644,sana,FIL
26645,po,FIL
26646,kong,FIL
26647,makaupo,FIL
26648,kana,FIL
26649,pagka,FIL
26650,presedebente,FIL
26651,matulongan,FIL
26652,kaming,FIL
26653,mga,FIL
26654,mahihirap,FIL
26655,na,FIL
26656,senior,FIL
26657,citizin,FIL
26658,Anuman,FIL
26659,ang,FIL
26660,dahilan,FIL
26661,",",OTH
26662,i,ENG
26663,respeto,FIL
26664,ntin,FIL
26665,si,FIL
26666,Kabayan,OTH
26667,.,OTH
26668,TRUE,FIL
26669,raw,FIL
26670,ban,FIL
26671,a,ENG
26672,pahinga,FIL
26673,muna,FIL
26674,si,FIL
26675,Jhong,OTH
26676,sa,FIL
26677,Showtime,OTH
26678,dahil,FIL
26679,mas,FIL
26680,gusto,FIL
26681,niyang,FIL
26682,tutukan,FIL
26683,muna,FIL
26684,ang,FIL
26685,pag-aalaga,FIL
26686,sa,FIL
26687,misis,FIL
26688,niya,FIL
26689,at,FIL
26690,bagong,FIL
26691,silang,FIL
26692,na,FIL
26693,sanggol,FIL
26694,.,OTH
26695,Giit,FIL
26696,ni,FIL
26697,Drilon,OTH
26698,",",OTH
26699,ang,FIL
26700,probisyon,FIL
26701,ay,FIL
26702,hindi,FIL
26703,natalakay,FIL
26704,sa,FIL
26705,debate,FIL
26706,sa,FIL
26707,plenaryo,FIL
26708,at,FIL
26709,itinuro,FIL
26710,ni,FIL
26711,Sen,OTH
26712,Francis,OTH
26713,Tolentino,OTH
26714,kay,FIL
26715,Sen,OTH
26716,Christopher,OTH
26717,Go,OTH
26718,nanggaling,FIL
26719,ang,FIL
26720,bagong,FIL
26721,probisyon,FIL
26722,.,OTH
26723,Mapagsamatala,FIL
26724,ang,FIL
26725,mga,FIL
26726,tao,FIL
26727,talaga,FIL
26728,.,OTH
26729,di,FIL
26730,nman,FIL
26731,importante,FIL
26732,hinihingi,FIL
26733,.,OTH
26734,sir,FIL
26735,idol,FIL
26736,pinagsasamantalahan,FIL
26737,kayo,FIL
26738,Dahil,FIL
26739,sa,FIL
26740,Pilipinas,OTH
26741,ang,FIL
26742,mga,FIL
26743,mahihirap,FIL
26744,ay,FIL
26745,SUMUSUNOD,FIL
26746,lamang,FIL
26747,at,FIL
26748,hindi,FIL
26749,bagay,FIL
26750,to,ENG
26751,ibabaw,FIL
26752,.,OTH
26753,Sobrang,FIL
26754,chill,FIL
26755,katrabaho,FIL
26756,ni,FIL
26757,Tony,OTH
26758,",",OTH
26759,sa,FIL
26760,lahat,FIL
26761,ng,FIL
26762,mga,FIL
26763,eksenang,FIL
26764,ginawa,FIL
26765,namin,FIL
26766,",",OTH
26767,okey,FIL
26768,siyang,FIL
26769,kasama,FIL
26770,",",OTH
26771,sabi,FIL
26772,ni,FIL
26773,Ariella,OTH
26774,.,OTH
26775,Kung,FIL
26776,iisipin,FIL
26777,nyo,FIL
26778,",",OTH
26779,parang,FIL
26780,ang,FIL
26781,sakit,FIL
26782,nito,FIL
26783,sa,FIL
26784,kalooban,FIL
26785,ng,FIL
26786,bata,FIL
26787,o,FIL
26788,adult,FIL
26789,na,FIL
26790,anak,FIL
26791,na,FIL
26792,makakarinig,FIL
26793,nito,FIL
26794,",",OTH
26795,pero,FIL
26796,nagkakamali,FIL
26797,kayo,FIL
26798,!,OTH
26799,,OTH
26800,Pag,OTH
26801,napansin,FIL
26802,mo,FIL
26803,na,FIL
26804,ako,FIL
26805,",",OTH
26806,ipapaunawa,FIL
26807,ko,FIL
26808,agad,FIL
26809,sayo,FIL
26810,na,FIL
26811,:,OTH
26812,Isa,FIL
26813,lang,FIL
26814,ang,FIL
26815,hinahanap,FIL
26816,ko,FIL
26817,.,OTH
26818,Kung,FIL
26819,",",OTH
26820,sa,FIL
26821,iyong,FIL
26822,paniniwala,FIL
26823,sa,FIL
26824,Diyos,OTH
26825,",",OTH
26826,palagi,FIL
26827,mong,FIL
26828,sinusubukang,FIL
26829,makita,FIL
26830,ang,FIL
26831,mga,FIL
26832,tanda,FIL
26833,at,FIL
26834,mga,FIL
26835,kababalaghan,FIL
26836,",",OTH
26837,kung,FIL
26838,gayon,FIL
26839,ang,FIL
26840,pananaw,FIL
26841,ng,FIL
26842,ganitong,FIL
26843,paniniwala,FIL
26844,sa,FIL
26845,Diyos,OTH
26846,ay,FIL
26847,mali,FIL
26848,.,OTH
26849,Hindi,FIL
26850,matawaran,FIL
26851,ang,FIL
26852,5,OTH
26853,",",OTH
26854,555,OTH
26855,bilang,FIL
26856,ng,FIL
26857,mga,FIL
26858,tulay,FIL
26859,na,FIL
26860,nagawa,FIL
26861,sa,FIL
26862,ilalim,FIL
26863,ng,FIL
26864,Duterte,OTH
26865,administration,FIL
26866,at,FIL
26867,ilang,FIL
26868,libong,FIL
26869,kilometro,FIL
26870,na,FIL
26871,mga,FIL
26872,bagong,FIL
26873,kalsadang,FIL
26874,pinakikinabangan,FIL
26875,na,FIL
26876,ngayon,FIL
26877,ng,FIL
26878,publiko,FIL
26879,.,OTH
26880,Bakit,FIL
26881,nung,FIL
26882,nasaktan,FIL
26883,ako,FIL
26884,tinawanan,FIL
26885,lang,FIL
26886,ako,FIL
26887,ng,FIL
26888,mga,FIL
26889,kaibigan,FIL
26890,ko,FIL
26891,?,OTH
26892,putangina,FIL
26893,thursday,FIL
26894,nanaman,FIL
26895,bukas,FIL
26896,nakakaumay,FIL
26897,na,FIL
26898,pagmumuka,FIL
26899,ng,FIL
26900,mga,FIL
26901,classmates,FIL
26902,ko,FIL
26903,Tsaka,FIL
26904,di,FIL
26905,naman,FIL
26906,ako,FIL
26907,natatakot,FIL
26908,na,FIL
26909,baka,FIL
26910,gumawa,FIL
26911,sya,FIL
26912,ng,FIL
26913,batas,FIL
26914,against,ENG
26915,lgbt,FIL
26916,.,OTH
26917,137,OTH
26918,na,FIL
26919,pinirmahan,FIL
26920,nito,FIL
26921,lamang,FIL
26922,May,FIL
26923,24,OTH
26924,",",OTH
26925,2021,OTH
26926,na,FIL
26927,layuning,FIL
26928,mapaigting,FIL
26929,at,FIL
26930,mapabilis,FIL
26931,ang,FIL
26932,paghahatid,FIL
26933,ng,FIL
26934,tulong,FIL
26935,sa,FIL
26936,mga,FIL
26937,higit,FIL
26938,na,FIL
26939,nangangailangan,FIL
26940,sa,FIL
26941,panahon,FIL
26942,ng,FIL
26943,pandemya,FIL
26944,at,FIL
26945,mga,FIL
26946,kalamidad,FIL
26947,sa,FIL
26948,tulong,FIL
26949,ng,FIL
26950,halos,FIL
26951,lahat,FIL
26952,ng,FIL
26953,ahensiya,FIL
26954,ng,FIL
26955,gobyerno,FIL
26956,.,OTH
26957,Sa,FIL
26958,sobrang,FIL
26959,excitement,FIL
26960,at,FIL
26961,tuwa,FIL
26962,ng,FIL
26963,bata,FIL
26964,",",OTH
26965,maaring,FIL
26966,nakalimutan,FIL
26967,nito,FIL
26968,ang,FIL
26969,autograph,FIL
26970,para,FIL
26971,sa,FIL
26972,ama,FIL
26973,.,OTH
26974,pag,FIL
26975,wala,FIL
26976,si,FIL
26977,hyunjin,FIL
26978,sa,FIL
26979,kd,FIL
26980,pb,FIL
26981,di,FIL
26982,ako,FIL
26983,bibili,FIL
26984,lesley,FIL
26985,main,FIL
26986,man,ENG
26987,ako,FIL
26988,at,FIL
26989,ang,FIL
26990,gusto,FIL
26991,ko,FIL
26992,lang,FIL
26993,ay,FIL
26994,isang,FIL
26995,magaling,FIL
26996,na,FIL
26997,tank,FIL
26998,na,FIL
26999,kaya,FIL
27000,buhatin,FIL
27001,ang,FIL
27002,pagkabobo,FIL
27003,ko,FIL
27004,imbis,FIL
27005,unahin,FIL
27006,ung,FIL
27007,para,FIL
27008,sa,FIL
27009,interest,FIL
27010,ng,FIL
27011,bayan,FIL
27012,inuuna,FIL
27013,ung,FIL
27014,interest,FIL
27015,ng,FIL
27016,amo,FIL
27017,nya,FIL
27018,.,OTH
27019,Ibinibenta,FIL
27020,ng,FIL
27021,grupo,FIL
27022,ng,FIL
27023,mga,FIL
27024,suspek,FIL
27025,ang,FIL
27026,Tocilizumab,OTH
27027,400mg,FIL
27028,sa,FIL
27029,halagang,FIL
27030,P85,FIL
27031,",",OTH
27032,0,OTH
27033,tatlong,FIL
27034,doble,OTH
27035,sa,FIL
27036,orihinal,FIL
27037,na,FIL
27038,halaga,FIL
27039,nitong,FIL
27040,Php28,OTH
27041,",",OTH
27042,830,OTH
27043,.,OTH
27044,84,OTH
27045,",",OTH
27046,habang,FIL
27047,ang,FIL
27048,Tocilizumab,OTH
27049,80,OTH
27050,mg,FIL
27051,naman,FIL
27052,ay,FIL
27053,ibinibenta,FIL
27054,ng,FIL
27055,mga,FIL
27056,suspek,FIL
27057,sa,FIL
27058,halagang,FIL
27059,P25,FIL
27060,",",OTH
27061,0,OTH
27062,kumpara,FIL
27063,sa,FIL
27064,suggested,ENG
27065,retail,FIL
27066,price,FIL
27067,na,FIL
27068,P8,FIL
27069,",",OTH
27070,811,OTH
27071,lang,FIL
27072,.,OTH
27073,wala,FIL
27074,kami,FIL
27075,final,FIL
27076,exam,FIL
27077,sa,FIL
27078,isang,FIL
27079,subject,FIL
27080,ko,FIL
27081,",",OTH
27082,nakokonsensya,FIL
27083,tuloy,FIL
27084,ako,FIL
27085,na,FIL
27086,hindi,FIL
27087,gawin,FIL
27088,yung,FIL
27089,kaisa-isang,FIL
27090,infomercial,FIL
27091,sa,FIL
27092,subject,FIL
27093,na,FIL
27094,'yon,FIL
27095,.,OTH
27096,Kumakayod,FIL
27097,si,FIL
27098,Tatay,FIL
27099,Angelo,OTH
27100,bilang,FIL
27101,extra,FIL
27102,sa,FIL
27103,pagiging,FIL
27104,gitarista,FIL
27105,",",OTH
27106,at,FIL
27107,tumutulong,FIL
27108,din,FIL
27109,sa,FIL
27110,mga,FIL
27111,gawaing,FIL
27112,bukid,FIL
27113,",",OTH
27114,para,FIL
27115,sa,FIL
27116,asawa,FIL
27117,at,FIL
27118,mga,FIL
27119,anak,FIL
27120,.,OTH
27121,alam,FIL
27122,mo,FIL
27123,n,FIL
27124,kc,FIL
27125,n,FIL
27126,napakalas,FIL
27127,n,FIL
27128,sya,FIL
27129,Kaya,FIL
27130,king,FIL
27131,ano,FIL
27132,ano,FIL
27133,nalang,FIL
27134,ang,FIL
27135,ibebentang,FIL
27136,nyo,FIL
27137,s,FIL
27138,kanya,FIL
27139,.,OTH
27140,mga,FIL
27141,abogado,FIL
27142,mo,FIL
27143,nga,FIL
27144,eh,FIL
27145,kaparehas,FIL
27146,mung,FIL
27147,Walang,OTH
27148,alam,FIL
27149,Kaya,FIL
27150,tumigil,FIL
27151,k,FIL
27152,n,FIL
27153,I,ENG
27154,hope,ENG
27155,isa,FIL
27156,ako,FIL
27157,sa,FIL
27158,mapili,FIL
27159,kaso,FIL
27160,wala,FIL
27161,po,FIL
27162,ako,FIL
27163,ig,FIL
27164,",",OTH
27165,Ipinagbili,FIL
27166,nyo,FIL
27167,mga,FIL
27168,kaluluwa,FIL
27169,nyo,FIL
27170,sa,FIL
27171,magkano,FIL
27172,?,OTH
27173,Samahan,FIL
27174,nawa,FIL
27175,po,FIL
27176,sa,FIL
27177,pagganap,FIL
27178,ng,FIL
27179,tungkulin,FIL
27180,.,OTH
27181,As,ENG
27182,a,ENG
27183,freshie,ENG
27184,na,FIL
27185,gulong,FIL
27186,gulo,FIL
27187,na,FIL
27188,sa,FIL
27189,buhay,FIL
27190,",",OTH
27191,paano,FIL
27192,ba,FIL
27193,magprerog,FIL
27194,sa,FIL
27195,mga,FIL
27196,profs,FIL
27197,?,OTH
27198,Dahil,FIL
27199,dito,FIL
27200,",",OTH
27201,inirekomenda,FIL
27202,ng,FIL
27203,ARTA,OTH
27204,ang,FIL
27205,PhilHealth,OTH
27206,na,FIL
27207,magsagawa,FIL
27208,ng,FIL
27209,streamlined,FIL
27210,pre-assessment,FIL
27211,o,FIL
27212,pre-payment,FIL
27213,review,FIL
27214,ng,FIL
27215,mga,FIL
27216,documentary,FIL
27217,materials,FIL
27218,",",OTH
27219,post,FIL
27220,evaluation,FIL
27221,audit,FIL
27222,",",OTH
27223,at,FIL
27224,automation,FIL
27225,para,FIL
27226,mapabuti,FIL
27227,ang,FIL
27228,kanilang,FIL
27229,mga,FIL
27230,serbisyo,FIL
27231,.,OTH
27232,Hindi,FIL
27233,naman,FIL
27234,pinalampas,FIL
27235,ni,FIL
27236,K,OTH
27237,ang,FIL
27238,comment,FIL
27239,ng,FIL
27240,netizen,FIL
27241,.,OTH
27242,Nakalimutan,FIL
27243,ata,FIL
27244,ni,FIL
27245,Yorme,OTH
27246,na,FIL
27247,ang,FIL
27248,tinatawag,FIL
27249,niya,FIL
27250,na,FIL
27251,yellowtards,FIL
27252,ay,FIL
27253,mga,FIL
27254,botanteng,FIL
27255,Pilipino,FIL
27256,din,FIL
27257,.,OTH
27258,Ano,FIL
27259,man,ENG
27260,ang,FIL
27261,mangyari,FIL
27262,basts,FIL
27263,sama2x,FIL
27264,",",OTH
27265,malalagpasan,FIL
27266,at,FIL
27267,makakayanan,FIL
27268,ang,FIL
27269,lahat,FIL
27270,.,OTH
27271,Hindi,FIL
27272,titigil,FIL
27273,ang,FIL
27274,tumuklas,FIL
27275,.,OTH
27276,ako,FIL
27277,na,FIL
27278,yata,FIL
27279,ang,FIL
27280,napakabobong,FIL
27281,tao,FIL
27282,sa,FIL
27283,mundo,FIL
27284,na,FIL
27285,walang,FIL
27286,wala,FIL
27287,na,FIL
27288,ngang,FIL
27289,pera,FIL
27290,IINOM,OTH
27291,PA,OTH
27292,nice,FIL
27293,try,ENG
27294,misis,FIL
27295,kati,FIL
27296,kasi,FIL
27297,poke,FIL
27298,mo,FIL
27299,.,OTH
27300,Lods,FIL
27301,paano,FIL
27302,naman,FIL
27303,yung,FIL
27304,mga,FIL
27305,baa,FIL
27306,na,FIL
27307,may,FIL
27308,goda,FIL
27309,?,OTH
27310,Kaya,FIL
27311,sila,FIL
27312,Apostol,OTH
27313,Pablo,OTH
27314,hindi,FIL
27315,na,FIL
27316,nagpapagaling,FIL
27317,sa,FIL
27318,mga,FIL
27319,kapatid,FIL
27320,nila,FIL
27321,na,FIL
27322,may,FIL
27323,sakit,FIL
27324,kagaya,FIL
27325,ni,FIL
27326,Timoteo,OTH
27327,at,FIL
27328,Trofimo,OTH
27329,I,ENG
27330,Timoteo,OTH
27331,5:23,OTH
27332,Huwag,OTH
27333,kang,FIL
27334,iinom,FIL
27335,pa,FIL
27336,ng,FIL
27337,tubig,FIL
27338,lamang,FIL
27339,",",OTH
27340,kundi,FIL
27341,gumamit,FIL
27342,ka,FIL
27343,ng,FIL
27344,kaunting,FIL
27345,alak,FIL
27346,dahil,FIL
27347,sa,FIL
27348,iyong,FIL
27349,sikmura,FIL
27350,at,FIL
27351,sa,FIL
27352,iyong,FIL
27353,madalas,FIL
27354,na,FIL
27355,pagkakasakit,FIL
27356,.,OTH
27357,Nagpost,FIL
27358,ng,FIL
27359,larawan,FIL
27360,ang,FIL
27361,Marinerang,OTH
27362,Pilipina,OTH
27363,defense,FIL
27364,specialist,FIL
27365,sa,FIL
27366,Instagram,OTH
27367,kung,FIL
27368,saan,FIL
27369,makikitang,FIL
27370,litaw,FIL
27371,ang,FIL
27372,kanyang,FIL
27373,taglay,FIL
27374,na,FIL
27375,alindog,FIL
27376,suot,FIL
27377,ang,FIL
27378,two-piece,FIL
27379,swimsuit,FIL
27380,.,OTH
27381,Against,ENG
27382,the,ENG
27383,law,FIL
27384,ang,FIL
27385,mag,FIL
27386,vedeo,FIL
27387,ng,FIL
27388,kapitbahay,FIL
27389,lalo,FIL
27390,na,FIL
27391,sa,FIL
27392,loob,FIL
27393,ng,FIL
27394,bahay,FIL
27395,dapat,FIL
27396,yong,FIL
27397,nag,FIL
27398,vedeo,FIL
27399,yon,FIL
27400,ang,FIL
27401,kasuhan,FIL
27402,Haha,OTH
27403,kawawa,FIL
27404,naman,FIL
27405,ang,FIL
27406,nanood,FIL
27407,dito,FIL
27408,malaki,FIL
27409,pa,FIL
27410,amg,FIL
27411,likes,FIL
27412,ng,FIL
27413,mga,FIL
27414,bloggers,FIL
27415,at,FIL
27416,dami,FIL
27417,pa,FIL
27418,ang,FIL
27419,dislike,FIL
27420,.,OTH
27421,yan,FIL
27422,kaya,FIL
27423,mag,FIL
27424,nago,FIL
27425,na,FIL
27426,kayo,FIL
27427,at,FIL
27428,nadira,FIL
27429,ang,FIL
27430,integrity,FIL
27431,nyo,FIL
27432,.,OTH
27433,ang,FIL
27434,bilis,FIL
27435,ng,FIL
27436,karma,FIL
27437,di,FIL
27438,ba,FIL
27439,?,OTH
27440,Ang,FIL
27441,hirap,FIL
27442,Ng,FIL
27443,ganiyang,FIL
27444,mindset,FIL
27445,",",OTH
27446,instead,FIL
27447,na,FIL
27448,sa,FIL
27449,family,FIL
27450,Ilaan,OTH
27451,at,FIL
27452,sa,FIL
27453,future,FIL
27454,ng,FIL
27455,anak,FIL
27456,sa,FIL
27457,kabit,FIL
27458,pa,FIL
27459,hayst,FIL
27460,Ang,FIL
27461,sinumang,FIL
27462,nagnanais,FIL
27463,ng,FIL
27464,buhay,FIL
27465,na,FIL
27466,pangmundo,FIL
27467,at,FIL
27468,gayak,FIL
27469,nito,FIL
27470,",",OTH
27471,maglulubus-lubos,FIL
27472,Kami,FIL
27473,tungo,FIL
27474,sa,FIL
27475,kanila,FIL
27476,sa,FIL
27477,mga,FIL
27478,gawa,FIL
27479,nila,FIL
27480,rito,FIL
27481,habang,FIL
27482,sila,FIL
27483,rito,FIL
27484,ay,FIL
27485,hindi,FIL
27486,kinukulangan,FIL
27487,.,OTH
27488,Bilang,FIL
27489,pangunahing,FIL
27490,sponsor,FIL
27491,ng,FIL
27492,Universal,OTH
27493,Health,OTH
27494,Care,OTH
27495,Law,OTH
27496,",",OTH
27497,sisiguraduhin,FIL
27498,niyang,FIL
27499,mababawasan,FIL
27500,ang,FIL
27501,katiwalian,FIL
27502,sa,FIL
27503,ating,FIL
27504,sistema,FIL
27505,ng,FIL
27506,kalusugan,FIL
27507,.,OTH
27508,babalik,FIL
27509,talaga,FIL
27510,ko,FIL
27511,dito,FIL
27512,sa,FIL
27513,twitter,FIL
27514,mga,FIL
27515,four,FIL
27516,pm,FIL
27517,Nabanggit,FIL
27518,din,FIL
27519,ni,FIL
27520,Moreno,OTH
27521,na,FIL
27522,sa,FIL
27523,Setyembre,OTH
27524,ay,FIL
27525,target,ENG
27526,nilang,FIL
27527,maabot,FIL
27528,ang,FIL
27529,herd,FIL
27530,immunity,FIL
27531,sa,FIL
27532,lungsod,FIL
27533,.,OTH
27534,Lahat,FIL
27535,daw,FIL
27536,ng,FIL
27537,teacher,FIL
27538,ganon,FIL
27539,magbigay,FIL
27540,",",OTH
27541,luob,FIL
27542,man,ENG
27543,sir,FIL
27544,ikaw,FIL
27545,lang,FIL
27546,ang,FIL
27547,kabukod,FIL
27548,tanging,FIL
27549,na,FIL
27550,ireport,FIL
27551,na,FIL
27552,sa,FIL
27553,dean,FIL
27554,",",OTH
27555,wala,FIL
27556,paring,FIL
27557,kadadalaan,FIL
27558,.,OTH
27559,dapat,FIL
27560,nilang,FIL
27561,maramdaman,FIL
27562,na,FIL
27563,lahat,FIL
27564,ng,FIL
27565,ginawa,FIL
27566,at,FIL
27567,sinabi,FIL
27568,natin,FIL
27569,ay,FIL
27570,dahil,FIL
27571,lang,FIL
27572,mahal,FIL
27573,natin,FIL
27574,sila,FIL
27575,at,FIL
27576,ang,FIL
27577,pilipinas,FIL
27578,.,OTH
27579,Abot-abot,FIL
27580,ang,FIL
27581,paghingi,FIL
27582,ng,FIL
27583,paumanhin,FIL
27584,ng,FIL
27585,pamunuan,FIL
27586,sa,FIL
27587,hindi,FIL
27588,pagpigil,FIL
27589,sa,FIL
27590,tinaguriang,FIL
27591,si,FIL
27592,Poblacion,OTH
27593,girl,FIL
27594,na,FIL
27595,pumuslit,FIL
27596,sa,FIL
27597,kanyang,FIL
27598,quarantine,FIL
27599,facility,FIL
27600,.,OTH
27601,awit,FIL
27602,mga,FIL
27603,kapit,FIL
27604,bahay,FIL
27605,ang,FIL
27606,iingay,FIL
27607,boang,FIL
27608,kahayay,FIL
27609,ba,FIL
27610,sa,FIL
27611,i,ENG
27612,libre,FIL
27613,na,FIL
27614,lang,FIL
27615,ang,FIL
27616,sf,FIL
27617,buburahin,FIL
27618,na,FIL
27619,sa,FIL
27620,isip,FIL
27621,ang,FIL
27622,hugis,FIL
27623,ng,FIL
27624,iyong,FIL
27625,mga,FIL
27626,mata,FIL
27627,sa,FIL
27628,'yong,FIL
27629,pagtawa,FIL
27630,Ang,FIL
27631,dalawa,FIL
27632,ay,FIL
27633,kapwa,FIL
27634,lalaki,FIL
27635,at,FIL
27636,deck,FIL
27637,cadets,FIL
27638,.,OTH
27639,Kaya,FIL
27640,pare-preho,FIL
27641,ang,FIL
27642,lasa,FIL
27643,nila,FIL
27644,.,OTH
27645,Pinayagan,FIL
27646,na,FIL
27647,ng,FIL
27648,Philippine,OTH
27649,National,OTH
27650,Police,OTH
27651,(,OTH
27652,PNP,OTH
27653,),OTH
27654,ang,FIL
27655,hatid-sundo,FIL
27656,sa,FIL
27657,mga,FIL
27658,essential,FIL
27659,worker,ENG
27660,ng,FIL
27661,mga,FIL
27662,non-authorized,FIL
27663,persons,FIL
27664,outside,FIL
27665,residence,FIL
27666,(,OTH
27667,non-APOR,FIL
27668,),OTH
27669,sa,FIL
27670,pagsasailalim,FIL
27671,ng,FIL
27672,Metro,OTH
27673,Manila,OTH
27674,sa,FIL
27675,enhanced,FIL
27676,community,FIL
27677,quarantine,FIL
27678,(,OTH
27679,ECQ,OTH
27680,),OTH
27681,simula,FIL
27682,ngayong,FIL
27683,Biyernes,OTH
27684,.,OTH
27685,ang,FIL
27686,dami,FIL
27687,kong,FIL
27688,pics,FIL
27689,sa,FIL
27690,gallery,FIL
27691,na,FIL
27692,gusto,FIL
27693,kong,FIL
27694,idump,FIL
27695,sa,FIL
27696,ig,FIL
27697,hahaha,OTH
27698,",",OTH
27699,pahingi,FIL
27700,time,ENG
27701,Naging,FIL
27702,biktima,FIL
27703,ng,FIL
27704,ageism,FIL
27705,ang,FIL
27706,kaibigan,FIL
27707,ni,FIL
27708,Paulina,OTH
27709,",",OTH
